System_Type,Type,Audience,Source,Status,Comment,Lengthinft,Jurisdiction,RPC,Shape_Length
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,998.873604430648243,Jay,NVDA,304.456664887848319
Wastewater,Sanitary Line,Private,Stormwater Permit Plam Interpretation,Existing, ,127.989799530656313,Jay,NVDA,39.011289648582775
Wastewater,Sanitary Line,Private,Stormwater Permit Plam Interpretation,Existing, ,43.061698789470604,Jay,NVDA,13.125205371024068
Wastewater,Sanitary Line,Private,Town Plan Interpretation,Existing, ,305.653553980520428,Jay,NVDA,93.163200272040214
Wastewater,Sanitary Line,Private,Stormwater Permit Plam Interpretation,Existing, ,58.358153682614059,Jay,NVDA,17.787564673258697
Wastewater,Sanitary Line,Private,Town Plan Interpretation,Existing, ,38.313400291684786,Jay,NVDA,11.677924035211953
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,125.817311161406934,Jay,NVDA,38.349115214825147
Wastewater,Sanitary Line,Private,Stormwater Permit Plam Interpretation,Existing, ,26.649254540649672,Jay,NVDA,8.122692524063860
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,1140.391571604514183,Jay,NVDA,347.591339902133029
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,1229.593946944169147,Jay,NVDA,374.780223035615620
Wastewater,Sanitary Line,Private,Stormwater Permit Plam Interpretation,Existing, ,180.461929480058643,Jay,NVDA,55.004794345368460
Wastewater,Sanitary Line,Private,Stormwater Permit Plam Interpretation,Existing, ,391.171081109797740,Jay,NVDA,119.228941706940219
Wastewater,Sanitary Line,Private,Town Plan Interpretation,Existing, ,107.959234351490977,Jay,NVDA,32.905973577343296
Wastewater,Sanitary Line,Private,Town Plan Interpretation,Existing, ,443.364703544196800,Jay,NVDA,135.137557315869344
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,642.157472436585977,Jay,NVDA,195.729591335324471
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,1055.792411995272687,Jay,NVDA,321.805516878382548
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,1156.510433748886499,Jay,NVDA,352.504368926520783
Wastewater,Sanitary Line,Private,Stormwater Permit Plam Interpretation,Existing, ,585.966720399490896,Jay,NVDA,178.602650662480016
Wastewater,Sanitary Line,Private,Town Plan Interpretation,Existing, ,117.155698778403362,Jay,NVDA,35.709055844967558
Wastewater,Sanitary Line,Private,Town Plan Interpretation,Existing, ,169.669729601629143,Jay,NVDA,51.715331927685945
Wastewater,Sanitary Line,Private,Stormwater Permit Plam Interpretation,Existing, ,484.106482039752223,Jay,NVDA,147.555651003935651
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,1113.055665789615432,Jay,NVDA,339.259356076375411
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,52.890998034336612,Jay,NVDA,16.121175684988177
Wastewater,Sanitary Line,Private,Stormwater Permit Plam Interpretation,Existing, ,412.306304233554101,Jay,NVDA,125.670957508916644
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,51.923936004213694,Jay,NVDA,15.826415187639048
Wastewater,Sanitary Line,Private,Town Plan Interpretation,Existing, ,36.994472174835842,Jay,NVDA,11.275914758060692
Wastewater,Sanitary Line,Private,Stormwater Permit Plam Interpretation,Existing, ,36.724189415752235,Jay,NVDA,11.193532575728240
Wastewater,Sanitary Line,Private,Town Plan Interpretation,Existing, ,387.011798656270685,Jay,NVDA,117.961192455673142
Wastewater,Sanitary Line,Private,Stormwater Permit Plam Interpretation,Existing, ,103.260637282671894,Jay,NVDA,31.473841236595476
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,1820.112521564778035,Jay,NVDA,554.770278820295403
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,123.806145384693565,Jay,NVDA,37.736111905699019
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,1041.815691026143440,Jay,NVDA,317.545412463315358
Wastewater,Sanitary Line,Private,Stormwater Permit Plam Interpretation,Existing, ,122.860641551774052,Jay,NVDA,37.447922346647218
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,1167.260177585877273,Jay,NVDA,355.780890743186887
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,103.068375520642689,Jay,NVDA,31.415239853404216
Wastewater,Sanitary Line,Private,Stormwater Permit Plam Interpretation,Existing, ,141.773911772000673,Jay,NVDA,43.212686925299828
Wastewater,Sanitary Line,Private,Town Plan Interpretation,Existing, ,217.087231915891294,Jay,NVDA,66.168186170581706
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,302.506504891400482,Jay,NVDA,92.203979740371508
Wastewater,Sanitary Line,Private,Stormwater Permit Plam Interpretation,Existing, ,165.838709913304569,Jay,NVDA,50.547637164050840
Wastewater,Sanitary Line,Private,Stormwater Permit Plam Interpretation,Existing, ,12.448073211641448,Jay,NVDA,3.794172593494790
Wastewater,Sanitary Line,Private,Stormwater Permit Plam Interpretation,Existing, ,165.856901734059363,Jay,NVDA,50.553182030839473
Wastewater,Sanitary Line,Private,Stormwater Permit Plam Interpretation,Existing, ,383.886506356867358,Jay,NVDA,117.008603393297861
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,203.469222942093637,Jay,NVDA,62.017417168192793
Wastewater,Sanitary Line,Private,Town Plan Interpretation,Existing, ,545.052740441723472,Jay,NVDA,166.132069970411067
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,171.612360712148444,Jay,NVDA,52.307445871224580
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,219.993946599843980,Jay,NVDA,67.054152777899560
Wastewater,Sanitary Line,Private,Stormwater Permit Plam Interpretation,Existing, ,335.813923990869853,Jay,NVDA,102.356080757022539
Wastewater,Sanitary Line,Private,Town Plan Interpretation,Existing, ,58.390114396696234,Jay,NVDA,17.797306298599210
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,221.750068357495252,Jay,NVDA,67.589418672503157
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,502.484797830953482,Jay,NVDA,153.157361477839061
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,178.958021750791943,Jay,NVDA,54.546403284156476
Wastewater,Sanitary Line,Private,Stormwater Permit Plam Interpretation,Existing, ,28.261768317832303,Jay,NVDA,8.614186707621311
Wastewater,Sanitary Line,Private,Stormwater Permit Plam Interpretation,Existing, ,22.645061298444190,Jay,NVDA,6.902214462894927
Wastewater,Sanitary Line,Private,Town Plan Interpretation,Existing, ,71.034434339905744,Jay,NVDA,21.651294893961836
Wastewater,Sanitary Line,Private,Stormwater Permit Plam Interpretation,Existing, ,44.086986508131893,Jay,NVDA,13.437713057671782
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,74.836641305675130,Jay,NVDA,22.810207540043137
Wastewater,Sanitary Line,Private,Stormwater Permit Plam Interpretation,Existing, ,132.253743357453459,Jay,NVDA,40.310939685401742
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,159.382473044575505,Jay,NVDA,48.579776229433776
Wastewater,Sanitary Line,Private,Town Plan Interpretation,Existing, ,155.362997685408715,Jay,NVDA,47.354640179164093
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,64.447024935981901,Jay,NVDA,19.643452571896802
Wastewater,Sanitary Line,Private,Town Plan Interpretation,Existing, ,82.955291934675571,Jay,NVDA,25.284772172576407
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,292.173368578352040,Jay,NVDA,89.054439892939627
Wastewater,Sanitary Line,Private,Town Plan Interpretation,Existing, ,322.994188431920691,Jay,NVDA,98.448625483693419
Wastewater,Sanitary Line,Private,Town Plan Interpretation,Existing, ,155.020799475697316,Jay,NVDA,47.250338168181720
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,614.318706660640032,Jay,NVDA,187.244335798344338
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,1181.610231493567653,Jay,NVDA,360.154787034286244
Wastewater,Sanitary Line,Private,Stormwater Permit Plam Interpretation,Existing, ,89.455322931030494,Jay,NVDA,27.265981556866684
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,223.943623774098342,Jay,NVDA,68.258014342088714
Wastewater,Sanitary Line,Private,Town Plan Interpretation,Existing, ,160.399471913295173,Jay,NVDA,48.889757474700133
Wastewater,Sanitary Line,Private,Wastewater Division Plans,Existing, ,137.856959921210603,Jay,NVDA,42.018800039383393
Wastewater,Sanitary Line, ,,Existing, ,308.770833026264427,Hardwick,NVDA,94.113346894778289
Wastewater,Sanitary Line, ,,Existing, ,648.506716378347164,Hardwick,NVDA,197.664840826845307
Wastewater,Sanitary Line, ,,Existing, ,296.546670959058929,Hardwick,NVDA,90.387422415923638
Wastewater,Sanitary Line, ,,Existing, ,356.120742518028749,Hardwick,NVDA,108.545598846036000
Wastewater,Sanitary Line, ,,Existing, ,273.519369903182962,Hardwick,NVDA,83.368701278691731
Wastewater,Sanitary Line, ,,Existing, ,468.028175287954468,Hardwick,NVDA,142.654983262809054
Wastewater,Sanitary Line, ,,Existing, ,778.146949053437083,Hardwick,NVDA,237.179182481753799
Wastewater,Sanitary Line, ,,Existing, ,529.177426231590516,Hardwick,NVDA,161.293274354004012
Wastewater,Sanitary Line, ,,Existing, ,300.144762472267473,Hardwick,NVDA,91.484120674055262
Wastewater,Sanitary Line, ,,Existing, ,255.355595001647373,Hardwick,NVDA,77.832382865865867
Wastewater,Sanitary Line, ,,Existing, ,99.882954761663100,Hardwick,NVDA,30.444323637136556
Wastewater,Sanitary Line, ,,Existing, ,763.981916779020480,Hardwick,NVDA,232.861680782671669
Wastewater,Sanitary Line, ,,Existing, ,696.472673882147888,Hardwick,NVDA,212.284864206163036
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,418.956272960994056,Hardwick,NVDA,127.697867912179220
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,145.877632381707542,Hardwick,NVDA,44.463500927112428
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,554.971550431604783,Hardwick,NVDA,169.155323158582803
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,880.579634764634989,Hardwick,NVDA,268.400664087439509
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,270.508096086465457,Hardwick,NVDA,82.450865048726982
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,146.018756984738133,Hardwick,NVDA,44.506515704739677
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,2105.809849556648260,Hardwick,NVDA,641.850821605640135
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,159.790008295667718,Hardwick,NVDA,48.703992969991745
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,1266.569981485025892,Hardwick,NVDA,386.050518003019306
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,379.340445190805212,Hardwick,NVDA,115.622963994222573
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,174.805393640597686,Hardwick,NVDA,53.280682276672344
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,176.093149623547959,Hardwick,NVDA,53.673190287715329
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,501.242758106175245,Hardwick,NVDA,152.778787781841004
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,875.221327877829935,Hardwick,NVDA,266.767452200604112
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,596.219455271728066,Hardwick,NVDA,181.727684151536835
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,712.445676856287378,Hardwick,NVDA,217.153435356886462
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,392.689078501672100,Hardwick,NVDA,119.691627297177590
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,468.197951474312390,Hardwick,NVDA,142.706731042755024
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,549.715022027683972,Hardwick,NVDA,167.553133352337824
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,714.167255561298134,Hardwick,NVDA,217.678172529382152
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,484.328236456009279,Hardwick,NVDA,147.623241747847885
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,137.033848185514586,Hardwick,NVDA,41.767915590371544
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,537.195575253753645,Hardwick,NVDA,163.737206097753500
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,439.312585252072097,Hardwick,NVDA,133.902471699952486
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,169.924087199349884,Hardwick,NVDA,51.792860120990319
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,720.749377450261591,Hardwick,NVDA,219.684403216938847
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,806.978695351853275,Hardwick,NVDA,245.967098472297721
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,133.231101321254215,Hardwick,NVDA,40.608838383235458
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,280.691139380741049,Hardwick,NVDA,85.554656545500862
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,483.658846770107061,Hardwick,NVDA,147.419211778113862
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,465.929688270458655,Hardwick,NVDA,142.015364440344143
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,437.230141691122753,Hardwick,NVDA,133.267742922886441
Wastewater,Sanitary Line, ,,Existing, ,178.366131326930144,Hardwick,NVDA,54.365995088736462
Wastewater,Sanitary Line, ,,Existing, ,99.850326330820053,Hardwick,NVDA,30.434378491733842
Wastewater,Sanitary Line, ,,Existing, ,124.551620084066911,Hardwick,NVDA,37.963332586796952
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,799.589806749209060,Hardwick,NVDA,243.714965298280021
Wastewater,Sanitary Line, ,,Existing, ,465.978448515006733,Hardwick,NVDA,142.030226562406796
Wastewater,Sanitary Line, ,,Existing, ,421.030349441413080,Hardwick,NVDA,128.330046403181228
Wastewater,Sanitary Line, ,,Existing, ,325.337435928233731,Hardwick,NVDA,99.162847297714535
Wastewater,Sanitary Line, ,,Existing, ,441.240427957252507,Hardwick,NVDA,134.490078137688073
Wastewater,Sanitary Line, ,,Existing, ,124.671390200531079,Hardwick,NVDA,37.999838517127039
Wastewater,Sanitary Line, ,,Existing, ,575.176835188048585,Hardwick,NVDA,175.313893755272602
Wastewater,Sanitary Line, ,,Existing, ,145.732400379814152,Hardwick,NVDA,44.419234214351860
Wastewater,Sanitary Line, ,,Existing, ,307.378037343504161,Hardwick,NVDA,93.688822784257738
Wastewater,Sanitary Line, ,,Existing, ,452.966276791441260,Hardwick,NVDA,138.064116747979568
Wastewater,Sanitary Line, ,,Existing, ,158.750112236802948,Hardwick,NVDA,48.387032661392496
Wastewater,Sanitary Line, ,,Existing, ,194.813259510182405,Hardwick,NVDA,59.379079598573050
Wastewater,Sanitary Line, ,,Existing, ,473.464457737079158,Hardwick,NVDA,144.311962100278947
Wastewater,Sanitary Line, ,,Existing, ,583.922701149276577,Hardwick,NVDA,177.979633614951240
Wastewater,Sanitary Line, ,,Existing, ,540.716068415958716,Hardwick,NVDA,164.810252379256156
Wastewater,Sanitary Line, ,,Existing, ,303.487144989074466,Hardwick,NVDA,92.502878832577778
Wastewater,Sanitary Line, ,,Existing, ,255.997536502560592,Hardwick,NVDA,78.028046629082979
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,735.657919100102049,Hardwick,NVDA,224.228526566398244
Wastewater,Sanitary Line, ,,Existing, ,91.342722058127237,Hardwick,NVDA,27.841260792396838
Wastewater,Sanitary Line, ,,Existing, ,227.758859553098972,Hardwick,NVDA,69.420898170315823
Wastewater,Sanitary Line, ,,Existing, ,231.880902261879555,Hardwick,NVDA,70.677296747747391
Wastewater,Sanitary Line, ,,Existing, ,560.478403056223556,Hardwick,NVDA,170.833811784854959
Wastewater,Sanitary Line, ,,Existing, ,227.112972512333215,Hardwick,NVDA,69.224031806590148
Wastewater,Sanitary Line, ,,Existing, ,602.304761449591979,Hardwick,NVDA,183.582485415196118
Wastewater,Sanitary Line, ,,Existing, ,768.414378998086818,Hardwick,NVDA,234.212695223810613
Wastewater,Sanitary Line, ,,Existing, ,498.401813415847641,Hardwick,NVDA,151.912867867938587
Wastewater,Sanitary Line, ,,Existing, ,213.926202475001958,Hardwick,NVDA,65.204704427830052
Wastewater,Sanitary Line, ,,Existing, ,356.146748946492323,Hardwick,NVDA,108.553525605178038
Wastewater,Sanitary Line, ,,Existing, ,420.501266670130065,Hardwick,NVDA,128.168781979654625
Wastewater,Sanitary Line, ,,Existing, ,301.923665245566667,Hardwick,NVDA,92.026330222006152
Wastewater,Sanitary Line, ,,Existing, ,668.160646428871246,Hardwick,NVDA,203.655358514548482
Wastewater,Sanitary Line, ,,Existing, ,502.305416181942974,Hardwick,NVDA,153.102685952970262
Wastewater,Sanitary Line, ,,Existing, ,251.256194225083703,Hardwick,NVDA,76.582885549153175
Wastewater,Sanitary Line, ,,Existing, ,590.697184486828519,Hardwick,NVDA,180.044496070161443
Wastewater,Sanitary Line, ,,Existing, ,227.269203142265354,Hardwick,NVDA,69.271650901069648
Wastewater,Sanitary Line, ,,Existing, ,931.896392975933281,Hardwick,NVDA,284.042011489720096
Wastewater,Sanitary Line, ,,Existing, ,598.930497098852811,Hardwick,NVDA,182.554009674002032
Wastewater,Sanitary Line, ,,Existing, ,203.673201307724412,Hardwick,NVDA,62.079589772047527
Wastewater,Sanitary Line, ,,Existing, ,268.672444300341738,Hardwick,NVDA,81.891358402220689
Wastewater,Sanitary Line, ,,Existing, ,198.155642876604674,Hardwick,NVDA,60.397838016058287
Wastewater,Sanitary Line, ,,Existing, ,252.660112122397038,Hardwick,NVDA,77.010799710561031
Wastewater,Sanitary Line, ,,Existing, ,298.952234311957511,Hardwick,NVDA,91.120638102424238
Wastewater,Sanitary Line, ,,Existing, ,493.466529984274246,Hardwick,NVDA,150.408593526131796
Wastewater,Sanitary Line, ,,Existing, ,203.226750340834201,Hardwick,NVDA,61.943511521693900
Wastewater,Sanitary Line, ,,Existing, ,180.327595050737784,Hardwick,NVDA,54.963849212621703
Wastewater,Sanitary Line, ,,Existing, ,401.650581847299691,Hardwick,NVDA,122.423093429517962
Wastewater,Sanitary Line, ,Stormwater Permit Plam Interpretation,Existing, ,176.752082896605117,Hardwick,NVDA,53.874033142916176
Wastewater,Sanitary Line, ,Data Collected in Field,Existing, ,850.474687681196315,Hardwick,NVDA,259.224676510038989
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,232.114182737420464,Hardwick,NVDA,70.748400634416939
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,552.548192184138657,Hardwick,NVDA,168.416683588391578
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,285.046233178664636,Hardwick,NVDA,86.882089092630125
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,48.582611893139713,Hardwick,NVDA,14.807979631173637
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,342.699892160887146,Hardwick,NVDA,104.454923788080833
Wastewater,Sanitary Line, ,Stormwater Permit Plam Interpretation,Existing, ,287.446869110799128,Hardwick,NVDA,87.613802901329890
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,110.447447845936452,Hardwick,NVDA,33.664381026181239
Wastewater,Sanitary Line, ,Data Collected in Field,Existing, ,81.085204083422880,Hardwick,NVDA,24.714769413754674
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,204.191974077467933,Hardwick,NVDA,62.237711707205449
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,31.368450926276402,Hardwick,NVDA,9.561103536373734
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,134.155716188902744,Hardwick,NVDA,40.890660985876409
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,107.767717811972986,Hardwick,NVDA,32.847599337966187
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,45.320907819014359,Hardwick,NVDA,13.813812261193585
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,187.956063323365413,Hardwick,NVDA,57.289006267713575
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,271.579675078305740,Hardwick,NVDA,82.777482314988163
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,389.351119974767300,Hardwick,NVDA,118.674217570734115
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,499.202958991367666,Hardwick,NVDA,152.157057031543047
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,76.893007890241080,Hardwick,NVDA,23.436988054961862
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,922.526653639271103,Hardwick,NVDA,281.186115031294150
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,115.076116927073443,Hardwick,NVDA,35.075199316965609
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,365.935063180580983,Hardwick,NVDA,111.537003688256959
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,153.702297711477001,Hardwick,NVDA,46.848458843307505
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,88.294123086297503,Hardwick,NVDA,26.912047855517947
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,517.490942226841071,Hardwick,NVDA,157.731234143341680
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,74.204582564204344,Hardwick,NVDA,22.617556041807692
Wastewater,Sanitary Line, ,Data Collected in Field,Existing, ,230.366981922587797,Hardwick,NVDA,70.215853843097435
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,163.485545656567609,Hardwick,NVDA,49.830392721549238
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,240.007590286437676,Hardwick,NVDA,73.154311178368246
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,37.095295035238969,Hardwick,NVDA,11.306645564928180
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,161.313932269667276,Hardwick,NVDA,49.168484982403065
Wastewater,Sanitary Line, ,Data Collected in Field,Existing, ,661.013524049362445,Hardwick,NVDA,201.476915682984384
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,158.096184552841805,Hardwick,NVDA,48.187715509699288
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,260.717643409039795,Hardwick,NVDA,79.466735168139806
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,563.007929714107377,Hardwick,NVDA,171.604811485505962
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,268.111767469805386,Hardwick,NVDA,81.720464109741826
Wastewater,Sanitary Line, ,Data Collected in Field,Existing, ,502.955211978140142,Hardwick,NVDA,153.300743705313323
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,657.847523535294727,Hardwick,NVDA,200.511918757176431
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,293.412534542532796,Hardwick,NVDA,89.432137666735585
Wastewater,Sanitary Line,Public,Data Collected in Field,Abandoned, ,50.720342831575827,Glover,NVDA,15.459560000358392
Wastewater,Sanitary Line,Public,Wastewater Division Plans,Abandoned, ,17.230854604816912,Glover,NVDA,5.251964315485337
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,1100.682048393022114,Glover,NVDA,335.487877614581066
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,54.377056944078838,Glover,NVDA,16.574126426183184
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,861.697348681708036,Glover,NVDA,262.645343473533615
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,55.208896475330491,Glover,NVDA,16.827671107195258
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,33.937104079771252,Glover,NVDA,10.344028992505351
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,14.914397421246628,Glover,NVDA,4.545908188526910
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,149.629092714065706,Glover,NVDA,45.606945999824951
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,96.225291960314820,Glover,NVDA,29.329468050960980
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,159.731941001067781,Glover,NVDA,48.686294059164048
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,8.478044255924498,Glover,NVDA,2.584107806514337
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,5816.337770393878600,Glover,NVDA,1772.819695685823945
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,2087.831715428632833,Glover,NVDA,636.371086498772456
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,1077.277116689798959,Glover,NVDA,328.354054659720987
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,1165.136526023836950,Glover,NVDA,355.133601767790253
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,42.830493259057988,Glover,NVDA,13.054733927609389
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,59.250557608044417,Glover,NVDA,18.059569381025717
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,147.696850792587128,Glover,NVDA,45.017998681004599
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,75.950911357828147,Glover,NVDA,23.149837041071233
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,87.679949552500574,Glover,NVDA,26.724847768407045
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,1224.615934336868122,Glover,NVDA,373.262924841463814
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,33.393848017257397,Glover,NVDA,10.178444549949829
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,112.778670367044242,Glover,NVDA,34.374937627877081
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,258.525032796919220,Glover,NVDA,78.798427474951296
Wastewater,Sanitary Line, ,,Existing, ,315.813856999145116,Glover,NVDA,96.260060533017494
Wastewater,Sanitary Line, ,,Existing, ,1030.306186898812939,Glover,NVDA,314.037315717564070
Wastewater,Sanitary Line, ,,Existing, ,725.618651414065994,Glover,NVDA,221.168557873613480
Wastewater,Sanitary Line, ,,Existing, ,682.238575710023042,Glover,NVDA,207.946311222133062
Wastewater,Sanitary Line, ,,Existing, ,3231.348313261695239,Glover,NVDA,984.914934364886790
Wastewater,Sanitary Line, ,,Existing, ,65.004941250162162,Glover,NVDA,19.813505459017254
Wastewater,Sanitary Line, ,,Existing, ,323.738999095374879,Glover,NVDA,98.675643766649671
Wastewater,Sanitary Line, ,,Existing, ,465.699024614130451,Glover,NVDA,141.945058160145095
Wastewater,Sanitary Line, ,,Existing, ,927.897216130724473,Glover,NVDA,282.823062426306819
Wastewater,Sanitary Line, ,,Existing, ,171.238833414020689,Glover,NVDA,52.193594754398475
Wastewater,Sanitary Line, ,,Existing, ,1876.804467768221684,Glover,NVDA,572.049983470154530
Wastewater,Sanitary Line, ,Municipality Member Knowledge,Existing, ,675.098492695365621,Glover,NVDA,205.770013988907010
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,2836.921089672066046,Canaan,NVDA,864.693520461853041
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,1797.848207852282940,Canaan,NVDA,547.984116217884093
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,751.104605890210109,Canaan,NVDA,228.936676549362403
